,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
1183,GW,Guinea-Bissau,Exports of goods and services (current US$),2020,263737478.988913,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
1184,GW,Guinea-Bissau,Exports of goods and services (current US$),2019,291804550.872984,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
1185,GW,Guinea-Bissau,Exports of goods and services (current US$),2018,395944553.849329,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
1186,GW,Guinea-Bissau,Exports of goods and services (current US$),2017,390049715.257766,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
1187,GW,Guinea-Bissau,Exports of goods and services (current US$),2016,296013057.520557,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
1188,GY,Guyana,Exports of goods and services (current US$),2024,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
1189,GY,Guyana,Exports of goods and services (current US$),2023,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
1190,GY,Guyana,Exports of goods and services (current US$),2022,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
1191,GY,Guyana,Exports of goods and services (current US$),2021,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
1192,GY,Guyana,Exports of goods and services (current US$),2020,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
1193,GY,Guyana,Exports of goods and services (current US$),2019,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
1194,GY,Guyana,Exports of goods and services (current US$),2018,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
1195,GY,Guyana,Exports of goods and services (current US$),2017,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
1196,GY,Guyana,Exports of goods and services (current US$),2016,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
1197,HT,Haiti,Exports of goods and services (current US$),2024,857816739.95338,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
1198,HT,Haiti,Exports of goods and services (current US$),2023,1046262833.94154,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
1199,HT,Haiti,Exports of goods and services (current US$),2022,1466106038.4718,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
1200,HT,Haiti,Exports of goods and services (current US$),2021,1490136140.36818,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
1201,HT,Haiti,Exports of goods and services (current US$),2020,1110024754.94218,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
1202,HT,Haiti,Exports of goods and services (current US$),2019,1585349842.81308,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
1203,HT,Haiti,Exports of goods and services (current US$),2018,1768471542.63842,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
1204,HT,Haiti,Exports of goods and services (current US$),2017,1660793079.17233,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
1205,HT,Haiti,Exports of goods and services (current US$),2016,1632313490.51577,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
1206,HN,Honduras,Exports of goods and services (current US$),2024,12444557870.6674,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
1207,HN,Honduras,Exports of goods and services (current US$),2023,12838311191.1166,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
1208,HN,Honduras,Exports of goods and services (current US$),2022,13336955013.3273,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
1209,HN,Honduras,Exports of goods and services (current US$),2021,11079128213.317,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
1210,HN,Honduras,Exports of goods and services (current US$),2020,8377646120.73421,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
1211,HN,Honduras,Exports of goods and services (current US$),2019,10007373348.5297,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
1212,HN,Honduras,Exports of goods and services (current US$),2018,9977241928.20167,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
1213,HN,Honduras,Exports of goods and services (current US$),2017,9970301123.80064,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
1214,HN,Honduras,Exports of goods and services (current US$),2016,9276480535.29014,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
1215,HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2024,739831054816.268,East Asia & Pacific,High income,Not classified,114.109,22.3964
1216,HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2023,673672659195.26,East Asia & Pacific,High income,Not classified,114.109,22.3964
1217,HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2022,697583336451.117,East Asia & Pacific,High income,Not classified,114.109,22.3964
1218,HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2021,752719132923.809,East Asia & Pacific,High income,Not classified,114.109,22.3964
1219,HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2020,608150234620.739,East Asia & Pacific,High income,Not classified,114.109,22.3964
1220,HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2019,645006704384.439,East Asia & Pacific,High income,Not classified,114.109,22.3964
1221,HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2018,681282515787.459,East Asia & Pacific,High income,Not classified,114.109,22.3964
1222,HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2017,644673433249.5,East Asia & Pacific,High income,Not classified,114.109,22.3964
1223,HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2016,600025250410.641,East Asia & Pacific,High income,Not classified,114.109,22.3964
1224,HU,Hungary,Exports of goods and services (current US$),2024,166429200440.263,Europe & Central Asia,High income,Not classified,19.0408,47.4984
1225,HU,Hungary,Exports of goods and services (current US$),2023,173005466998.343,Europe & Central Asia,High income,Not classified,19.0408,47.4984
1226,HU,Hungary,Exports of goods and services (current US$),2022,158900902005.077,Europe & Central Asia,High income,Not classified,19.0408,47.4984
1227,HU,Hungary,Exports of goods and services (current US$),2021,145564398285.725,Europe & Central Asia,High income,Not classified,19.0408,47.4984
1228,HU,Hungary,Exports of goods and services (current US$),2020,123737491747.746,Europe & Central Asia,High income,Not classified,19.0408,47.4984
1229,HU,Hungary,Exports of goods and services (current US$),2019,133707076997.179,Europe & Central Asia,High income,Not classified,19.0408,47.4984
1230,HU,Hungary,Exports of goods and services (current US$),2018,134422841352.766,Europe & Central Asia,High income,Not classified,19.0408,47.4984
1231,HU,Hungary,Exports of goods and services (current US$),2017,122904333778.696,Europe & Central Asia,High income,Not classified,19.0408,47.4984
1232,HU,Hungary,Exports of goods and services (current US$),2016,111069631883.681,Europe & Central Asia,High income,Not classified,19.0408,47.4984
1233,IS,Iceland,Exports of goods and services (current US$),2024,13916763090.7101,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1234,IS,Iceland,Exports of goods and services (current US$),2023,13663416273.1647,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1235,IS,Iceland,Exports of goods and services (current US$),2022,13145207608.0145,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1236,IS,Iceland,Exports of goods and services (current US$),2021,9626061530.36512,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1237,IS,Iceland,Exports of goods and services (current US$),2020,7204860633.21609,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1238,IS,Iceland,Exports of goods and services (current US$),2019,10789017067.6461,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1239,IS,Iceland,Exports of goods and services (current US$),2018,12092271468.628,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1240,IS,Iceland,Exports of goods and services (current US$),2017,11308798727.139,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1241,IS,Iceland,Exports of goods and services (current US$),2016,9873435454.66255,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1242,IN,India,Exports of goods and services (current US$),2024,828633462822.497,South Asia,Lower middle income,IBRD,77.225,28.6353
1243,IN,India,Exports of goods and services (current US$),2023,780408530088.596,South Asia,Lower middle income,IBRD,77.225,28.6353
1244,IN,India,Exports of goods and services (current US$),2022,778021514754.531,South Asia,Lower middle income,IBRD,77.225,28.6353
1245,IN,India,Exports of goods and services (current US$),2021,677769255428.552,South Asia,Lower middle income,IBRD,77.225,28.6353
1246,IN,India,Exports of goods and services (current US$),2020,499728529072.629,South Asia,Lower middle income,IBRD,77.225,28.6353
1247,IN,India,Exports of goods and services (current US$),2019,529245063167.215,South Asia,Lower middle income,IBRD,77.225,28.6353
1248,IN,India,Exports of goods and services (current US$),2018,538635186135.438,South Asia,Lower middle income,IBRD,77.225,28.6353
1249,IN,India,Exports of goods and services (current US$),2017,498258808231.521,South Asia,Lower middle income,IBRD,77.225,28.6353
1250,IN,India,Exports of goods and services (current US$),2016,439642578076.358,South Asia,Lower middle income,IBRD,77.225,28.6353
1251,ID,Indonesia,Exports of goods and services (current US$),2024,309745619367.11,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1252,ID,Indonesia,Exports of goods and services (current US$),2023,298282074769.176,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1253,ID,Indonesia,Exports of goods and services (current US$),2022,323218198016.355,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1254,ID,Indonesia,Exports of goods and services (current US$),2021,254109508154.492,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1255,ID,Indonesia,Exports of goods and services (current US$),2020,183546577017.375,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1256,ID,Indonesia,Exports of goods and services (current US$),2019,208057763659.252,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1257,ID,Indonesia,Exports of goods and services (current US$),2018,218905647886.556,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1258,ID,Indonesia,Exports of goods and services (current US$),2017,204924485909.157,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1259,ID,Indonesia,Exports of goods and services (current US$),2016,177886012744.865,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1260,IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2024,100031086881.888,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1261,IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2023,97923912723.9624,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1262,IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2022,105751833274.587,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1263,IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2021,87573883806.4462,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1264,IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2020,50928640259.5877,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1265,IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2019,78323193638.1025,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1266,IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2018,124117088936.281,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1267,IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2017,111215877944.701,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1268,IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2016,97141272420.2746,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1269,IQ,Iraq,Exports of goods and services (current US$),2024,104886427209.692,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1270,IQ,Iraq,Exports of goods and services (current US$),2023,106560874026.221,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1271,IQ,Iraq,Exports of goods and services (current US$),2022,127955205517.241,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1272,IQ,Iraq,Exports of goods and services (current US$),2021,78260500000.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1273,IQ,Iraq,Exports of goods and services (current US$),2020,50199918397.8191,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1274,IQ,Iraq,Exports of goods and services (current US$),2019,88902900000.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1275,IQ,Iraq,Exports of goods and services (current US$),2018,92771934474.7411,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1276,IQ,Iraq,Exports of goods and services (current US$),2017,63496860304.0541,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1277,IQ,Iraq,Exports of goods and services (current US$),2016,46869152413.2091,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1278,IE,Ireland,Exports of goods and services (current US$),2024,852093091980.703,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1279,IE,Ireland,Exports of goods and services (current US$),2023,744704091311.662,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1280,IE,Ireland,Exports of goods and services (current US$),2022,749810175485.705,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1281,IE,Ireland,Exports of goods and services (current US$),2021,706930224004.124,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1282,IE,Ireland,Exports of goods and services (current US$),2020,591370663631.035,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1283,IE,Ireland,Exports of goods and services (current US$),2019,518154045109.787,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1284,IE,Ireland,Exports of goods and services (current US$),2018,486281268863.199,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1285,IE,Ireland,Exports of goods and services (current US$),2017,435020704686.82,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1286,IE,Ireland,Exports of goods and services (current US$),2016,379711934245.387,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1287,IM,Isle of Man,Exports of goods and services (current US$),2024,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1288,IM,Isle of Man,Exports of goods and services (current US$),2023,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1289,IM,Isle of Man,Exports of goods and services (current US$),2022,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1290,IM,Isle of Man,Exports of goods and services (current US$),2021,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1291,IM,Isle of Man,Exports of goods and services (current US$),2020,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1292,IM,Isle of Man,Exports of goods and services (current US$),2019,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1293,IM,Isle of Man,Exports of goods and services (current US$),2018,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1294,IM,Isle of Man,Exports of goods and services (current US$),2017,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1295,IM,Isle of Man,Exports of goods and services (current US$),2016,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1296,IL,Israel,Exports of goods and services (current US$),2024,153655742278.939,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1297,IL,Israel,Exports of goods and services (current US$),2023,155757923100.782,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1298,IL,Israel,Exports of goods and services (current US$),2022,164829782471.244,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1299,IL,Israel,Exports of goods and services (current US$),2021,141191894262.855,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1300,IL,Israel,Exports of goods and services (current US$),2020,111615206782.814,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1301,IL,Israel,Exports of goods and services (current US$),2019,116111159420.199,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1302,IL,Israel,Exports of goods and services (current US$),2018,111732613655.371,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1303,IL,Israel,Exports of goods and services (current US$),2017,103870950732.907,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1304,IL,Israel,Exports of goods and services (current US$),2016,95603619691.5385,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1305,IT,Italy,Exports of goods and services (current US$),2024,776676933963.984,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1306,IT,Italy,Exports of goods and services (current US$),2023,772843887843.543,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1307,IT,Italy,Exports of goods and services (current US$),2022,738509644128.602,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1308,IT,Italy,Exports of goods and services (current US$),2021,679294123497.663,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1309,IT,Italy,Exports of goods and services (current US$),2020,547940256804.982,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1310,IT,Italy,Exports of goods and services (current US$),2019,625065757185.881,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1311,IT,Italy,Exports of goods and services (current US$),2018,646909638534.745,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1312,IT,Italy,Exports of goods and services (current US$),2017,593973032350.354,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1313,IT,Italy,Exports of goods and services (current US$),2016,543464412394.32,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1314,JM,Jamaica,Exports of goods and services (current US$),2024,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1315,JM,Jamaica,Exports of goods and services (current US$),2023,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1316,JM,Jamaica,Exports of goods and services (current US$),2022,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1317,JM,Jamaica,Exports of goods and services (current US$),2021,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1318,JM,Jamaica,Exports of goods and services (current US$),2020,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1319,JM,Jamaica,Exports of goods and services (current US$),2019,6021403140.72126,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1320,JM,Jamaica,Exports of goods and services (current US$),2018,6066399098.86055,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1321,JM,Jamaica,Exports of goods and services (current US$),2017,5132359243.70362,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1322,JM,Jamaica,Exports of goods and services (current US$),2016,4478410902.96768,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1323,JP,Japan,Exports of goods and services (current US$),2024,,East Asia & Pacific,High income,Not classified,139.77,35.67
1324,JP,Japan,Exports of goods and services (current US$),2023,920644083095.705,East Asia & Pacific,High income,Not classified,139.77,35.67
1325,JP,Japan,Exports of goods and services (current US$),2022,918408424578.807,East Asia & Pacific,High income,Not classified,139.77,35.67
1326,JP,Japan,Exports of goods and services (current US$),2021,912549013982.719,East Asia & Pacific,High income,Not classified,139.77,35.67
1327,JP,Japan,Exports of goods and services (current US$),2020,785057625362.297,East Asia & Pacific,High income,Not classified,139.77,35.67
1328,JP,Japan,Exports of goods and services (current US$),2019,893782209080.495,East Asia & Pacific,High income,Not classified,139.77,35.67
1329,JP,Japan,Exports of goods and services (current US$),2018,923234601723.625,East Asia & Pacific,High income,Not classified,139.77,35.67
1330,JP,Japan,Exports of goods and services (current US$),2017,867405253150.188,East Asia & Pacific,High income,Not classified,139.77,35.67
1331,JP,Japan,Exports of goods and services (current US$),2016,803489014102.661,East Asia & Pacific,High income,Not classified,139.77,35.67
1332,JO,Jordan,Exports of goods and services (current US$),2024,22734507042.2535,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1333,JO,Jordan,Exports of goods and services (current US$),2023,22232112676.0563,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1334,JO,Jordan,Exports of goods and services (current US$),2022,20743380281.6901,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1335,JO,Jordan,Exports of goods and services (current US$),2021,13869577464.7887,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1336,JO,Jordan,Exports of goods and services (current US$),2020,10444366197.1831,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1337,JO,Jordan,Exports of goods and services (current US$),2019,16170140845.0704,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1338,JO,Jordan,Exports of goods and services (current US$),2018,15092676056.338,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1339,JO,Jordan,Exports of goods and services (current US$),2017,14300140845.0704,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1340,JO,Jordan,Exports of goods and services (current US$),2016,13721126760.5634,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1341,KZ,Kazakhstan,Exports of goods and services (current US$),2024,,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1342,KZ,Kazakhstan,Exports of goods and services (current US$),2023,90360130435.2592,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1343,KZ,Kazakhstan,Exports of goods and services (current US$),2022,93736589049.58,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1344,KZ,Kazakhstan,Exports of goods and services (current US$),2021,66318146545.9049,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1345,KZ,Kazakhstan,Exports of goods and services (current US$),2020,52229576023.3033,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1346,KZ,Kazakhstan,Exports of goods and services (current US$),2019,66197682052.4286,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1347,KZ,Kazakhstan,Exports of goods and services (current US$),2018,67477058329.9065,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1348,KZ,Kazakhstan,Exports of goods and services (current US$),2017,54041327348.8409,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1349,KZ,Kazakhstan,Exports of goods and services (current US$),2016,43714755377.6011,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1350,KE,Kenya,Exports of goods and services (current US$),2024,13865029447.8518,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1351,KE,Kenya,Exports of goods and services (current US$),2023,12625503423.8139,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1352,KE,Kenya,Exports of goods and services (current US$),2022,13953584184.4928,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1353,KE,Kenya,Exports of goods and services (current US$),2021,11814617095.3331,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1354,KE,Kenya,Exports of goods and services (current US$),2020,9705264724.22278,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1355,KE,Kenya,Exports of goods and services (current US$),2019,11471243360.3894,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1356,KE,Kenya,Exports of goods and services (current US$),2018,11564075006.3765,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1357,KE,Kenya,Exports of goods and services (current US$),2017,10448711418.2037,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1358,KE,Kenya,Exports of goods and services (current US$),2016,9912815673.9736,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1359,KI,Kiribati,Exports of goods and services (current US$),2024,19305908.6059016,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1360,KI,Kiribati,Exports of goods and services (current US$),2023,17086740.7785035,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1361,KI,Kiribati,Exports of goods and services (current US$),2022,20540845.4411913,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1362,KI,Kiribati,Exports of goods and services (current US$),2021,10745871.4981329,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1363,KI,Kiribati,Exports of goods and services (current US$),2020,21159214.3588223,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1364,KI,Kiribati,Exports of goods and services (current US$),2019,32503688.2273839,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1365,KI,Kiribati,Exports of goods and services (current US$),2018,19125673.101022,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1366,KI,Kiribati,Exports of goods and services (current US$),2017,29545095.7188996,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1367,KI,Kiribati,Exports of goods and services (current US$),2016,34309336.6557291,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1368,KP,"Korea, Dem. People's Rep.",Exports of goods and services (current US$),2024,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1369,KP,"Korea, Dem. People's Rep.",Exports of goods and services (current US$),2023,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1370,KP,"Korea, Dem. People's Rep.",Exports of goods and services (current US$),2022,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1371,KP,"Korea, Dem. People's Rep.",Exports of goods and services (current US$),2021,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1372,KP,"Korea, Dem. People's Rep.",Exports of goods and services (current US$),2020,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1373,KP,"Korea, Dem. People's Rep.",Exports of goods and services (current US$),2019,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1374,KP,"Korea, Dem. People's Rep.",Exports of goods and services (current US$),2018,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1375,KP,"Korea, Dem. People's Rep.",Exports of goods and services (current US$),2017,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1376,KP,"Korea, Dem. People's Rep.",Exports of goods and services (current US$),2016,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1377,KR,"Korea, Rep.",Exports of goods and services (current US$),2024,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1378,KR,"Korea, Rep.",Exports of goods and services (current US$),2023,753554689669.038,East Asia & Pacific,High income,Not classified,126.957,37.5323
1379,KR,"Korea, Rep.",Exports of goods and services (current US$),2022,808029031833.027,East Asia & Pacific,High income,Not classified,126.957,37.5323
1380,KR,"Korea, Rep.",Exports of goods and services (current US$),2021,761508986786.767,East Asia & Pacific,High income,Not classified,126.957,37.5323
1381,KR,"Korea, Rep.",Exports of goods and services (current US$),2020,597865413028.15,East Asia & Pacific,High income,Not classified,126.957,37.5323
1382,KR,"Korea, Rep.",Exports of goods and services (current US$),2019,648610576582.722,East Asia & Pacific,High income,Not classified,126.957,37.5323
1383,KR,"Korea, Rep.",Exports of goods and services (current US$),2018,719710064860.371,East Asia & Pacific,High income,Not classified,126.957,37.5323
1384,KR,"Korea, Rep.",Exports of goods and services (current US$),2017,664392545080.428,East Asia & Pacific,High income,Not classified,126.957,37.5323
1385,KR,"Korea, Rep.",Exports of goods and services (current US$),2016,601861268514.151,East Asia & Pacific,High income,Not classified,126.957,37.5323
1386,XK,Kosovo,Exports of goods and services (current US$),2024,4673577702.36281,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1387,XK,Kosovo,Exports of goods and services (current US$),2023,4149652323.43113,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1388,XK,Kosovo,Exports of goods and services (current US$),2022,3613392770.75998,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
